"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         243,      -5.603726772,      -2.746081005,      -3.033219843,      -0.134013211,      -2.945224133,      0.8091202539
          0,           0,         244,      -5.615912359,      -2.743272619,       -3.03915299,     -0.1468937649,      -2.944676402,      0.8096664594
          0,           0,         245,      -5.339605922,      -2.720898003,       -2.82155861,       0.137595223,        -2.9433838,      0.8109685725
          0,           0,         246,      -5.240465689,      -2.705619946,      -2.753275473,      0.2406496783,      -2.941817819,      0.8125339703
          0,           0,         247,      -5.194691168,       -2.69775015,      -2.717972416,      0.2915913746,      -2.942803975,      0.8114765164
          0,           0,         248,      -5.373848245,      -2.731269732,      -2.879425739,      0.1087243436,      -2.942644566,      0.8116231464
          0,           0,         249,      -5.583317663,      -2.742520469,       -3.00599944,     -0.1104241447,      -2.942402578,      0.8118569395
          0,           0,         250,      -5.522627747,      -2.736563975,      -3.013004119,    -0.04700751716,      -2.941985207,      0.8122711525
          0,           0,         251,      -5.316194653,      -2.714319043,      -2.845306872,      0.1615405069,      -2.941639167,      0.8126068512
          0,           0,         252,      -5.368455137,       -2.71441027,      -2.892751594,      0.1076398737,       -2.94148671,      0.8127500907
          0,           0,         253,      -5.400497126,      -2.722311907,      -2.919116155,     0.07252266429,      -2.941334612,      0.8128931879
          0,           0,         254,      -5.438490382,      -2.725573423,      -2.969458823,     0.03312871743,      -2.941165991,       0.813053513
          0,           0,         255,      -5.347754267,      -2.713150984,      -2.877799458,      0.1273166066,      -2.940752382,      0.8134681646
          0,           0,         256,      -5.460104277,       -2.72483926,      -2.977108586,     0.01197662118,      -2.940719457,      0.8134880028
          0,           0,         257,      -5.652162244,      -2.731542858,      -3.059072146,     -0.1994349716,      -2.940555887,      0.8136431603
          0,           0,         258,      -5.620726307,      -2.730354455,      -3.066346753,     -0.1604966354,      -2.940112732,      0.8140858306
          0,           0,         259,       -5.52631905,      -2.723478773,      -2.997719794,    -0.05316500473,      -2.939297818,      0.8149021554
          0,           0,         260,      -5.340315655,      -2.709029847,      -2.824888265,      0.1409355686,      -2.937864575,      0.8163428854
          0,           0,         261,       -5.16952831,      -2.683124071,      -2.689104938,      0.3158560117,      -2.938797554,      0.8153374432
          0,           0,         262,      -5.303498792,      -2.706174198,      -2.859260124,      0.1804133065,       -2.93842986,      0.8157011232
          0,           0,         263,      -5.433908974,      -2.715888189,      -2.927593622,     0.04508767275,      -2.938068087,      0.8160594916
          0,           0,         264,      -5.393976819,      -2.713271925,      -2.920957788,     0.08436534088,      -2.937579128,      0.8165496657
          0,           0,         265,      -5.302294932,      -2.700829554,      -2.853848846,      0.1760115858,      -2.937371581,      0.8167420838
          0,           0,         266,      -5.364072111,      -2.702762246,      -2.919066149,      0.1139008441,      -2.937224318,      0.8168811713
          0,           0,         267,      -5.400168845,      -2.707112089,      -2.928336721,     0.07425070692,      -2.937017305,      0.8170820986
          0,           0,         268,      -5.405725592,      -2.708660866,      -2.937476848,     0.06738266628,      -2.936914303,      0.8171753696
          0,           0,         269,      -5.401180245,      -2.707341499,      -2.945467375,     0.07238347979,      -2.936739411,      0.8173429434
          0,           0,         270,      -5.397036366,      -2.705388782,       -2.94035145,     0.07666856044,      -2.936550363,      0.8175254429
          0,           0,         271,      -5.419688904,      -2.706664603,      -2.942988843,     0.05238940591,       -2.93635421,      0.8177151409
          0,           0,         272,      -5.398686732,      -2.703864267,      -2.931155828,     0.07419032153,      -2.936061467,      0.8180053163
          0,           0,         273,      -5.456755875,      -2.705808408,      -2.955502298,     0.01426492832,       -2.93570972,      0.8183540936
          0,           0,         274,      -5.447198394,      -2.708429726,      -2.954047507,     0.02650672172,      -2.935538527,      0.8185101094
          0,           0,         275,      -5.396142859,      -2.702388173,      -2.905246089,     0.07876571795,       -2.93519212,      0.8188559244
          0,           0,         276,      -5.451442754,      -2.702280324,      -2.926769931,      0.0208088944,      -2.935003614,      0.8190373804
          0,           0,         277,      -5.475365611,      -2.702063663,      -2.957150625,    -0.00459525827,      -2.934794096,      0.8192413025
          0,           0,         278,      -5.492710879,      -2.702370542,      -2.971800876,     -0.0214345974,      -2.934657623,      0.8193694079
          0,           0,         279,      -5.476179817,      -2.703755573,      -2.965660115,   -0.005793932072,      -2.934408653,      0.8196141172
          0,           0,         280,      -5.441816448,      -2.703058866,      -2.939105517,     0.03027997524,      -2.934236222,      0.8197799352
          0,           0,         281,       -5.48709829,      -2.704834606,       -2.97837732,    -0.01612236454,      -2.934038521,      0.8199716468
          0,           0,         282,      -5.358807795,      -2.689624195,       -2.87858248,      0.1163108288,      -2.933647046,      0.8203647939
          0,           0,         283,      -5.370735883,      -2.688090695,      -2.888619343,      0.1040067823,      -2.933525582,      0.8204771411
          0,           0,         284,      -5.394264758,       -2.69322651,      -2.913075581,     0.07979521647,      -2.933411243,      0.8205823003
          0,           0,         285,      -5.485150778,      -2.699928931,      -2.967943634,    -0.01506432936,      -2.933292149,      0.8206924197
          0,           0,         286,      -5.408726194,      -2.700614166,      -2.930782407,      0.0643564315,      -2.932776657,      0.8212116077
          0,           0,         287,      -5.281962026,      -2.684724227,      -2.814999357,      0.1958795865,      -2.932564634,      0.8214106355
          0,           0,         288,      -5.404722995,       -2.69262162,      -2.893633242,     0.06901178542,      -2.932459085,      0.8215062116
          0,           0,         289,      -5.492601183,      -2.695814743,       -2.95328076,    -0.02300709949,      -2.932320811,      0.8216362586
          0,           0,         290,       -5.47824811,      -2.695121218,      -2.973227523,   -0.008113042427,      -2.932161544,      0.8217879864
          0,           0,         291,      -5.414699704,       -2.68485226,      -2.917389313,       0.057424569,      -2.931847116,      0.8221012699
          0,           0,         292,      -5.419286772,      -2.684274845,      -2.914381402,     0.05292362678,      -2.931722525,      0.8222170519
          0,           0,         293,      -5.468204495,      -2.688250482,       -2.95960915,    0.001022112049,      -2.931545326,      0.8223879682
          0,           0,         294,      -5.501470721,       -2.69028298,      -2.972807355,    -0.03529833015,      -2.931389812,      0.8225361117
          0,           0,         295,      -5.501300852,      -2.689975336,      -2.960229045,    -0.03518821348,      -2.931213906,      0.8227060215
          0,           0,         296,      -5.531043838,      -2.693037119,       -2.98873538,    -0.06688263171,       -2.93106648,      0.8228458106
          0,           0,         297,      -5.668111362,      -2.697288001,      -3.055154665,     -0.2228529367,      -2.930917139,      0.8229880041
          0,           0,         298,      -5.697951992,      -2.695253191,       -3.07240797,     -0.2570850902,      -2.930539048,      0.8233664475
          0,           0,         299,      -5.443397305,      -2.686043959,      -2.933802138,     0.02826901063,      -2.929990471,      0.8239107968
          0,           0,         300,      -5.222241478,      -2.658296593,      -2.743532831,       0.258225515,      -2.930086092,       0.823780135
          0,           0,         301,      -5.332677467,      -2.668445639,      -2.852082098,      0.1443136272,       -2.92997998,      0.8238761854
          0,           0,         302,      -5.434243511,      -2.684167833,      -2.929676388,     0.03730450351,      -2.929896484,      0.8239492877
          0,           0,         303,      -5.612145762,      -2.687339769,      -3.047643502,     -0.1492875875,      -2.929760837,      0.8240767366
          0,           0,         304,      -5.486773717,       -2.68059971,      -2.985504803,    -0.01661364718,      -2.929379441,      0.8244587059
          0,           0,         305,      -5.311500448,      -2.661111265,      -2.824733818,      0.1642196828,      -2.928603096,      0.8252401072
          0,           0,         306,      -5.366375292,      -2.667177308,       -2.83576753,      0.1133765839,      -2.929170751,      0.8246161121
          0,           0,         307,      -5.492335991,      -2.682330566,      -2.949390622,    -0.02177107695,      -2.929082143,      0.8246939762
          0,           0,         308,      -5.586543849,      -2.683936458,      -3.015928771,     -0.1293070885,      -2.928915137,      0.8248536421
          0,           0,         309,      -5.444034662,       -2.67599648,      -2.952415528,     0.02553786155,       -2.92868064,      0.8250839751
          0,           0,         310,      -5.383323632,      -2.662865735,      -2.894611588,     0.09040556657,      -2.928447288,      0.8253134585
          0,           0,         311,       -5.56652881,      -2.677315219,      -3.008383445,     -0.1057645188,      -2.928412966,      0.8253353894
          0,           0,         312,      -5.495161367,      -2.670772168,      -2.953276915,     -0.0308828081,      -2.928225407,      0.8255167161
          0,           0,         313,      -5.462377685,      -2.673432508,       -2.93518098,    0.005590456363,      -2.928152796,      0.8255786545
          0,           0,         314,      -5.556344232,      -2.672709965,      -3.000449827,    -0.09706024064,      -2.928031298,      0.8256912222
          0,           0,         315,      -5.387685965,      -2.665702232,      -2.916757786,     0.08281520419,      -2.927815057,      0.8259026134
          0,           0,         316,      -5.411722041,      -2.663536181,      -2.927852813,     0.05788498702,      -2.927589295,      0.8261239341
          0,           0,         317,      -5.599310276,      -2.673679085,      -3.009667581,     -0.1458153939,      -2.927557858,      0.8261426549
          0,           0,         318,      -5.641024174,      -2.673769805,      -3.051147666,     -0.1945778073,       -2.92743708,      0.8262546265
          0,           0,         319,      -5.743416484,      -2.676842903,      -3.087041961,     -0.3223984885,      -2.927302035,      0.8263815041
          0,           0,         320,      -5.702744514,      -2.674608812,      -3.081793144,     -0.2667470491,      -2.927128756,      0.8265482393
          0,           0,         321,      -5.596835374,      -2.670160108,       -3.02055441,     -0.1418125102,      -2.926884768,      0.8267885665
          0,           0,         322,      -5.555159531,      -2.669755121,      -3.010707746,    -0.09326232798,       -2.92661794,      0.8270515376
          0,           0,         323,      -5.565083445,      -2.670190538,      -2.994113193,     -0.1027758968,      -2.926106782,      0.8275560928
          0,           0,         324,      -5.279678573,      -2.652357209,      -2.797585248,      0.2009470002,      -2.926371001,       0.827243266
          0,           0,         325,      -5.351586266,      -2.651984474,      -2.873886715,      0.1246881315,      -2.926109512,      0.8275008549
          0,           0,         326,       -5.60360067,      -2.668523419,      -3.008022222,     -0.1451824562,      -2.926046626,      0.8275516053
          0,           0,         327,      -5.694492995,      -2.668544424,      -3.075359636,      -0.248579196,      -2.925930672,      0.8276576837
          0,           0,         328,      -5.681841643,      -2.665205626,      -3.076662061,     -0.2292585948,      -2.925803971,      0.8277751033
          0,           0,         329,      -5.735887674,      -2.665891041,      -3.098953776,     -0.2983142386,      -2.925540547,        0.82803398
          0,           0,         330,      -5.672421737,      -2.665550299,      -3.059958083,     -0.2263591357,      -2.925067549,      0.8284981042
          0,           0,         331,      -5.456268154,      -2.659810483,      -2.906145922,     0.02171255176,      -2.925469046,      0.8280381831
          0,           0,         332,      -5.526156478,      -2.662935188,      -2.981173371,    -0.05958536071,      -2.925301181,      0.8281976257
          0,           0,         333,       -5.67911339,      -2.664527071,       -3.03644698,     -0.2411727483,      -2.925095789,      0.8283968253
          0,           0,         334,      -5.729131406,      -2.663542048,      -3.082525223,     -0.3036428535,      -2.924905989,       0.828579814
          0,           0,         335,      -5.681547772,      -2.659487836,      -3.083784518,     -0.2368362816,      -2.924623047,      0.8288588419
          0,           0,         336,      -5.657102945,      -2.658026893,      -3.057012415,      -0.206310752,      -2.924219476,      0.8292499066
          0,           0,         337,      -5.468922516,        -2.6530895,      -2.911857863,    0.008239172777,      -2.924632835,      0.8287745099
          0,           0,         338,      -5.572895408,      -2.657274785,        -3.0162843,     -0.1115084585,      -2.924460921,      0.8289377322
          0,           0,         339,      -5.688891564,      -2.656885846,      -3.051612238,     -0.2509383035,      -2.924280817,      0.8291101584
          0,           0,         340,      -5.760750911,      -2.656544077,      -3.087892266,     -0.3463193182,      -2.924137677,       0.829244104
          0,           0,         341,      -5.767100475,      -2.654977652,       -3.10754778,     -0.3512676047,      -2.923879891,      0.8294967093
          0,           0,         342,      -5.671309433,      -2.651369416,      -3.059443907,     -0.2227519536,      -2.923488011,      0.8298747812
          0,           0,         343,      -5.472007223,      -2.645242585,      -2.900693594,    0.005758357252,      -2.923906464,      0.8293908113
          0,           0,         344,      -5.576286203,      -2.651319736,      -3.011179546,     -0.1148601343,       -2.92374919,      0.8295384387
          0,           0,         345,      -5.679243039,       -2.65095307,      -3.058337138,     -0.2388572937,      -2.923594745,      0.8296833112
          0,           0,         346,      -5.737038738,      -2.649212766,      -3.077466117,     -0.3123750087,      -2.923311247,      0.8299621356
          0,           0,         347,      -5.667949461,      -2.647847621,      -3.052650294,     -0.2206736206,      -2.922904107,      0.8303548297
          0,           0,         348,      -5.458714377,      -2.641375233,       -2.89715657,     0.01989455696,      -2.922267278,      0.8309619121
          0,           0,         349,      -5.266074355,       -2.62717578,      -2.743238003,      0.2234792257,      -2.923753201,      0.8293274325
          0,           0,         350,      -5.445454262,      -2.642188366,      -2.915923264,     0.03186141145,      -2.923529472,      0.8295431325
          0,           0,         351,      -5.592650758,      -2.645253683,      -3.000252264,      -0.133223937,       -2.92334716,      0.8297159641
          0,           0,         352,       -5.59366354,      -2.642464741,      -3.048793662,     -0.1321365417,      -2.923104025,      0.8299518799
          0,           0,         353,      -5.574067075,      -2.639592559,      -3.058729362,     -0.1125473164,      -2.922792811,      0.8302414575
          0,           0,         354,      -5.480596245,         -2.636184,      -2.923147649,   -0.009056370262,      -2.923203831,      0.8297530057
          0,           0,         355,      -5.580792793,      -2.639432829,       -3.02109478,     -0.1278526957,      -2.923061293,      0.8298832259
          0,           0,         356,      -5.656863949,      -2.638622572,      -3.065714491,     -0.2229839517,      -2.922754321,       0.830184796
          0,           0,         357,      -5.669844386,      -2.638667854,      -3.066317632,     -0.2352110559,      -2.922750934,      0.8301535724
          0,           0,         358,      -5.714677198,      -2.636852819,      -3.081626273,     -0.2927341494,      -2.922629456,      0.8302614557
          0,           0,         359,      -5.728717918,      -2.635110198,      -3.089365593,     -0.3091409985,      -2.922518094,      0.8303585485
          0,           0,         360,      -5.754298269,      -2.633776307,      -3.099538527,     -0.3440897792,      -2.922411792,      0.8304504228
          0,           0,         361,      -5.750955305,      -2.633231895,      -3.102806501,     -0.3373414799,      -2.922158276,      0.8306953328
          0,           0,         362,      -5.656517007,      -2.631792469,       -3.04640498,     -0.2113011055,      -2.921724608,      0.8311099733
          0,           0,         363,      -5.440408302,      -2.625855328,      -2.888790439,       0.039183176,      -2.921089719,      0.8317028724
          0,           0,         364,      -5.264869387,      -2.612607219,      -2.742513375,      0.2252196996,       -2.92245444,      0.8301672189
          0,           0,         365,      -5.441985282,      -2.627468883,      -2.913545709,     0.03723432095,      -2.922203125,      0.8304109324
          0,           0,         366,      -5.574583299,      -2.629212515,       -2.98529802,     -0.1086220653,      -2.922013135,      0.8305906019
          0,           0,         367,      -5.578801593,      -2.627156093,       -3.03815293,     -0.1122109455,      -2.921908503,      0.8306797138
          0,           0,         368,      -5.564978477,      -2.625234782,       -3.07568667,    -0.09737037784,      -2.921867267,      0.8307017465
          0,           0,         369,      -5.599058553,      -2.623569717,      -3.085959672,     -0.1390957698,      -2.921848559,      0.8306997177
          0,           0,         370,       -5.66119359,      -2.621470342,      -3.061694747,     -0.2202186512,       -2.92181873,      0.8307090881
          0,           0,         371,      -5.712009995,      -2.622588728,      -3.074781798,     -0.3004558396,      -2.921646671,      0.8308663114
          0,           0,         372,      -5.554638544,      -2.622963872,      -3.029506129,     -0.1010147013,       -2.92126559,      0.8312207697
          0,           0,         373,      -5.377597059,      -2.618709172,      -2.878541058,      0.1025765946,      -2.921596627,      0.8308015328
          0,           0,         374,      -5.488043894,      -2.621420303,      -2.949701637,    -0.01749487274,      -2.921428654,      0.8309554995
          0,           0,         375,      -5.632775097,      -2.622419612,      -3.004376067,     -0.1845497521,      -2.921276178,      0.8310935596
          0,           0,         376,      -5.669071277,      -2.620390333,      -3.050831771,     -0.2244738879,       -2.92115343,      0.8311999915
          0,           0,         377,      -5.630117682,      -2.618086554,      -3.086102495,     -0.1733523154,      -2.921058573,      0.8312767244
          0,           0,         378,      -5.633842324,      -2.615106348,      -3.074282001,     -0.1764757935,      -2.920981619,      0.8313344687
          0,           0,         379,      -5.684917392,       -2.61488503,       -3.07910713,     -0.2419372348,      -2.920908842,       0.831388077
          0,           0,         380,      -5.716936659,       -2.61488725,      -3.087442271,     -0.2885243226,      -2.920829674,      0.8314483735
          0,           0,         381,      -5.707599511,      -2.613501303,      -3.075756644,     -0.2804274395,      -2.920616565,       0.831647727
          0,           0,         382,      -5.597303802,      -2.614445099,      -3.018047777,     -0.1435834117,      -2.920631509,      0.8315895916
          0,           0,         383,      -5.615369244,      -2.615436554,      -3.042706505,     -0.1673533166,      -2.920386644,      0.8318218747
          0,           0,         384,      -5.589483467,      -2.614449137,      -3.002124122,      -0.131544116,      -2.919995607,      0.8321831437
          0,           0,         385,      -5.430295199,      -2.607544936,      -2.856801501,     0.05115432325,      -2.920322252,      0.8317615057
          0,           0,         386,      -5.553157396,      -2.612913641,      -2.969832638,    -0.08612641337,      -2.920189591,      0.8318766853
          0,           0,         387,      -5.632412221,      -2.613557331,      -3.030993194,     -0.1767683539,      -2.920070609,      0.8319772279
          0,           0,         388,      -5.699357451,      -2.611894466,      -3.052419016,     -0.2553642622,      -2.919866582,      0.8321648901
          0,           0,         389,       -5.63987554,      -2.610427671,      -3.021068338,     -0.1844313104,      -2.919549251,      0.8324459652
          0,           0,         390,      -5.444984531,      -2.606035349,      -2.883935002,     0.03267848567,      -2.919881756,      0.8320129803
          0,           0,         391,      -5.565605903,      -2.608301926,      -2.972991404,     -0.1081560825,       -2.91976132,      0.8321144659
          0,           0,         392,      -5.660074503,      -2.609808113,      -3.027910597,     -0.2271098492,      -2.919643709,      0.8322130008
          0,           0,         393,      -5.689561152,      -2.608854116,      -3.059092831,     -0.2625223414,      -2.919425364,      0.8324155141
          0,           0,         394,      -5.648353693,      -2.606812984,       -3.02932282,     -0.2076018939,      -2.919443934,      0.8323478719
          0,           0,         395,      -5.686106468,      -2.605786927,      -3.045047251,     -0.2589262265,      -2.919359828,      0.8324098233
          0,           0,         396,       -5.71554418,      -2.605889046,      -3.066671843,     -0.3014409812,      -2.919272558,      0.8324751218
          0,           0,         397,      -5.699822163,      -2.604803841,      -3.079837507,     -0.2796990059,      -2.919181175,      0.8325447648
          0,           0,         398,      -5.709661494,      -2.602078874,      -3.054065372,     -0.2944122849,       -2.91908503,      0.8326189939
          0,           0,         399,      -5.730135288,      -2.602998523,      -3.070997597,     -0.3279881153,      -2.918988516,      0.8326933148
          0,           0,         400,      -5.700597876,      -2.602346419,      -3.070481706,     -0.2831703029,      -2.918765675,      0.8328976889
          0,           0,         401,      -5.603050062,      -2.600665479,       -3.01624506,     -0.1532395827,      -2.918376742,       0.833247252
          0,           0,         402,      -5.414510406,      -2.593329486,      -2.855084401,     0.06571710375,      -2.917803007,      0.8337372594
          0,           0,         403,      -5.237892536,      -2.580776376,       -2.71221434,      0.2526345152,      -2.918862533,      0.8324593254
          0,           0,         404,      -5.418287702,      -2.595376433,      -2.887773462,     0.05980057195,      -2.918686111,      0.8326177144
          0,           0,         405,      -5.543957429,      -2.597213452,       -2.96928202,    -0.08048678594,      -2.918535325,      0.8327498418
          0,           0,         406,      -5.555649079,      -2.595596176,      -3.011055539,     -0.0923864934,      -2.918340479,      0.8329240369
          0,           0,         407,      -5.551100857,      -2.594012117,      -3.031498955,    -0.08921764349,      -2.918324052,      0.8328871537
          0,           0,         408,       -5.58042551,      -2.592323741,      -3.031640247,      -0.126801068,       -2.91823734,      0.8329485426
          0,           0,         409,      -5.683512461,      -2.592567249,      -3.038638348,     -0.2698907697,      -2.918137244,      0.8330243573
          0,           0,         410,      -5.681946904,       -2.59205468,      -3.039756324,     -0.2747679938,      -2.917905536,      0.8332349224
          0,           0,         411,      -5.535375381,      -2.591577126,      -2.998455132,    -0.08254359025,      -2.917454197,      0.8336439727
          0,           0,         412,      -5.358742543,      -2.585802194,      -2.840573888,      0.1216143924,      -2.917572919,       0.833419789
          0,           0,         413,      -5.483949692,      -2.591099471,      -2.939429375,    -0.01735629761,      -2.917397656,      0.8335749279
          0,           0,         414,      -5.615426779,      -2.591411466,      -2.990932301,      -0.170318912,      -2.917230583,      0.8337217784
          0,           0,         415,      -5.646390863,      -2.588193514,      -3.010913349,     -0.2020295189,      -2.917082176,      0.8338484986
          0,           0,         416,      -5.633713959,      -2.587493098,       -3.04336373,     -0.1842397837,      -2.916839334,      0.8340710606
          0,           0,         417,       -5.57607338,      -2.586485947,      -3.015682641,      -0.114140262,      -2.916758204,      0.8341011645
          0,           0,         418,      -5.654448351,      -2.584796558,      -3.017733482,     -0.2159942106,      -2.916620617,      0.8342158967
          0,           0,         419,      -5.683019273,      -2.583715438,      -3.022837428,     -0.2572958632,      -2.916475794,      0.8343382484
          0,           0,         420,      -5.714223331,        -2.5851839,      -3.049605667,      -0.308253121,      -2.916328217,      0.8344634084
          0,           0,         421,      -5.702594081,      -2.585242557,      -3.060960762,     -0.2924467338,      -2.916182324,      0.8345865446
          0,           0,         422,      -5.696919316,       -2.58374571,      -3.041458738,     -0.2823212635,      -2.916035633,       0.834710111
          0,           0,         423,       -5.72655237,      -2.583981263,      -3.046461198,     -0.3269043073,      -2.915887028,      0.8348354571
          0,           0,         424,       -5.72515096,      -2.583787773,       -3.04443179,      -0.322734937,      -2.915733545,      0.8349657119
          0,           0,         425,      -5.735213007,      -2.583253427,      -3.051322899,     -0.3335285271,       -2.91543956,      0.8352392183
          0,           0,         426,      -5.616235987,      -2.580779074,       -2.97673724,     -0.1658106278,      -2.914905544,      0.8357296285
          0,           0,         427,      -5.411238289,      -2.576550467,      -2.847323773,     0.06889739605,      -2.914931467,      0.8355982447
          0,           0,         428,      -5.531883241,      -2.580234296,      -2.942909476,    -0.06709859677,      -2.914731357,      0.8357778957
          0,           0,         429,      -5.640707779,      -2.581457105,      -2.997124869,     -0.1991818726,      -2.914543516,      0.8359451392
          0,           0,         430,      -5.692016333,      -2.580048261,      -3.013925982,     -0.2628849537,      -2.914371573,      0.8360952249
          0,           0,         431,       -5.68429438,      -2.578715125,      -3.026067636,     -0.2510177701,      -2.914211472,        0.83623222
          0,           0,         432,      -5.673575553,      -2.577503592,       -3.03382719,     -0.2379097308,      -2.913931352,      0.8364906702
          0,           0,         433,      -5.610250986,      -2.576650363,      -2.987581263,     -0.1628838438,       -2.91378464,      0.8365869561
          0,           0,         434,      -5.650192351,      -2.576570021,      -3.014247976,     -0.2209865137,      -2.913604864,      0.8367446226
          0,           0,         435,       -5.67596542,      -2.575877052,      -3.020492792,     -0.2606678473,      -2.913423719,      0.8369037818
          0,           0,         436,      -5.698961047,      -2.576773158,      -3.044363081,     -0.3005296242,      -2.913242674,      0.8370624032
          0,           0,         437,       -5.70877762,       -2.57564809,      -3.029457297,     -0.3128220397,      -2.913062861,      0.8372193856
          0,           0,         438,      -5.713055459,      -2.575322871,      -3.037562852,      -0.319055417,      -2.912742891,      0.8375183524
          0,           0,         439,      -5.600838921,      -2.572698119,      -2.973342138,     -0.1560978741,      -2.912564313,       0.837647806
          0,           0,         440,      -5.650332172,      -2.572937164,      -2.996593095,     -0.2211047202,      -2.912364385,      0.8378258532
          0,           0,         441,      -5.662490829,       -2.57295932,       -3.01615128,      -0.235857827,       -2.91216361,      0.8380051424
          0,           0,         442,      -5.684539233,      -2.571507858,      -3.021248973,     -0.2633505138,       -2.91196412,      0.8381830001
          0,           0,         443,      -5.706349371,      -2.570931298,      -3.027401939,     -0.2920876848,      -2.911764929,      0.8383603618
          0,           0,         444,      -5.713134566,      -2.570440741,      -3.025960079,     -0.3012481367,      -2.911423029,      0.8386820725
          0,           0,         445,      -5.622519754,      -2.569419993,      -2.979765924,       -0.18048268,      -2.911213576,      0.8388446692
          0,           0,         446,      -5.645154648,      -2.567821297,      -2.982339086,     -0.2106576393,      -2.910998175,      0.8390394908
          0,           0,         447,      -5.677791262,      -2.568907953,      -3.013470891,     -0.2567489508,      -2.910782729,       0.839234563
          0,           0,         448,      -5.718492149,      -2.568038381,      -3.021931424,     -0.3164342891,      -2.910572426,       0.839424102
          0,           0,         449,      -5.719220149,      -2.567312939,      -3.024709573,     -0.3136578271,      -2.910222193,      0.8397544725
          0,           0,         450,      -5.621137381,      -2.566517752,      -2.978903002,     -0.1780155185,       -2.90954323,      0.8403921053
          0,           0,         451,      -5.414382901,      -2.562183772,      -2.841475407,     0.06351282167,      -2.909364246,      0.8404762254
          0,           0,         452,      -5.539143768,      -2.565601112,      -2.930938724,    -0.07920100963,      -2.909106199,      0.8407170813
          0,           0,         453,      -5.647633559,      -2.566118039,       -2.97935056,     -0.2121130141,      -2.908858348,      0.8409472177
          0,           0,         454,      -5.700974165,       -2.56507907,      -2.999763785,     -0.2815823752,      -2.908624606,      0.8411617202
          0,           0,         455,      -5.690785449,      -2.563899405,      -3.017594036,     -0.2643599753,      -2.908403082,      0.8413627893
          0,           0,         456,      -5.702802891,      -2.563401381,      -3.028958756,     -0.2822152667,      -2.908180452,      0.8415645352
          0,           0,         457,      -5.701582973,      -2.561872901,      -3.014813122,     -0.2809387156,      -2.907947918,      0.8417764016
          0,           0,         458,      -5.712561921,      -2.561533254,       -3.02168157,     -0.3032713318,      -2.907710557,      0.8419937267
          0,           0,         459,      -5.715983411,      -2.560891491,      -3.015482967,     -0.3158162135,      -2.907466796,      0.8422179871
          0,           0,         460,      -5.709915888,      -2.561104759,      -3.018208595,     -0.3135953471,      -2.907216885,      0.8424486753
          0,           0,         461,      -5.687423546,      -2.561249536,      -3.022861692,     -0.2840536475,      -2.906963745,      0.8426827028
          0,           0,         462,      -5.685010664,      -2.560458422,      -3.013012494,     -0.2803114058,      -2.906708387,       0.842919125
          0,           0,         463,      -5.710698791,      -2.561113916,        -3.0184403,     -0.3208718264,      -2.906450313,      0.8431584532
          0,           0,         464,      -5.703784372,      -2.559985923,      -3.010938394,     -0.3043889204,      -2.906028364,      0.8435638729
          0,           0,         465,      -5.606705077,      -2.557979227,      -2.961811894,     -0.1640074381,      -2.905207328,      0.8443502556
          0,           0,         466,      -5.406960075,      -2.552318733,      -2.827112635,     0.07091444332,      -2.904886332,      0.8445873256
          0,           0,         467,      -5.531962909,      -2.556487335,      -2.928904842,    -0.07218908906,      -2.904586741,      0.8448723592
          0,           0,         468,      -5.640335832,      -2.557154401,      -2.974615771,     -0.2055642642,       -2.90429846,      0.8451452111
          0,           0,         469,      -5.681524911,      -2.555910718,      -2.993549759,     -0.2564135378,      -2.904021802,      0.8454049184
          0,           0,         470,      -5.676568567,      -2.554792812,      -3.006902727,     -0.2478247548,      -2.903751021,      0.8456579217
          0,           0,         471,      -5.678492636,      -2.553788746,      -3.018829716,     -0.2530789592,      -2.903473428,      0.8459175443
          0,           0,         472,      -5.681812801,      -2.552984273,      -3.014359117,     -0.2613683877,      -2.903183844,      0.8461895831
          0,           0,         473,      -5.693411661,      -2.552246256,      -3.013890942,     -0.2839211092,      -2.902886649,      0.8464698881
          0,           0,         474,      -5.697964427,      -2.552205446,      -3.011127604,     -0.2972584841,      -2.902388975,       0.846952773
          0,           0,         475,       -5.58137473,      -2.551727309,      -2.958829099,      -0.139189242,      -2.902002296,      0.8473042204
          0,           0,         476,      -5.612503245,      -2.552642781,      -2.979765494,     -0.1819295211,      -2.901672668,      0.8476195706
          0,           0,         477,      -5.653701321,      -2.552163439,      -2.988949637,     -0.2368565816,      -2.901350358,      0.8479279362
          0,           0,         478,      -5.695204102,      -2.552264515,      -2.999383273,      -0.293528613,       -2.90103508,      0.8482289191
          0,           0,         479,      -5.715789025,        -2.5513354,      -2.998679945,     -0.3177188637,       -2.90072348,      0.8485258919
          0,           0,         480,      -5.710689824,      -2.550414342,      -3.000915073,     -0.3020227199,      -2.900414072,      0.8488207819
          0,           0,         481,      -5.721160698,      -2.549980131,      -3.008547347,     -0.3165680162,      -2.900105225,      0.8491153717
          0,           0,         482,      -5.717480767,      -2.549253281,      -3.011197849,     -0.3065091977,      -2.899799561,       0.849406948
          0,           0,         483,      -5.735940088,      -2.548355286,       -3.00186298,     -0.3320837113,      -2.899491544,      0.8497010124
